building	effect	effect_scope	value	value_damaged	value_ruined
vik_offas_hall_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_offas_hall_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_rock_caisil_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_rock_caisil_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_rock_caisil_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_rock_caisil_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_rock_caisil_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
vik_borough_1	vik_walls_8m_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_2	vik_walls_8m_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_3	vik_walls_8m_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_4	vik_walls_8m_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_5	vik_walls_8m_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_1	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_2	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_3	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_4	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_5	vik_boiling_oil_hidden	region_to_region_own	1.0	1.0	1.0
vik_borough_1	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_borough_2	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_borough_3	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_borough_4	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_borough_5	vik_allegiance_public_order_mod_negative_hidden	province_to_province_own	200.0	200.0	0.0
vik_borough_1	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_borough_2	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_borough_3	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_borough_4	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_borough_5	vik_siege_engine_enable_gallery_medium	region_to_region_own	1.0	1.0	1.0
vik_borough_1	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_borough_2	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_borough_3	vik_public_order_new_positive_buildings	province_to_region_own	1.0	0.0	0.0
vik_borough_4	vik_public_order_new_positive_buildings	province_to_region_own	2.0	0.0	0.0
vik_borough_5	vik_public_order_new_positive_buildings	province_to_region_own	3.0	0.0	0.0
