unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
iri_household_riders_garrison		0	heavy	1	false	iri_household_riders	32	2	235	vik_oll_pheist	1	20	200	0	235			150	very_heavy	-1		false	false	0	24808	true		vo_subculture_celtic_irish	att_cav_melee_land	att_special_transportship_naval	1
iri_kern_axemen_garrison		0	light	1	false	iri_kern_axemen	160	0	145	vik_curach	1	20	200	0	145			70	light	-1		false	false	0	24818	true		vo_subculture_celtic_irish	att_inf_axe_land	att_special_transportship_naval	1
iri_kern_raiders_garrison		0	light	1	false	iri_kern_raiders	24	0	55	vik_curach_mis	1	20	200	0	55			30	light	-1		false	false	0	24820	true		vo_subculture_celtic_irish	att_cav_javelin_land	att_special_transportship_naval	2
iri_kern_spearmen_garrison		0	light	1	false	iri_kern_spearmen	160	0	115	vik_curach	1	20	200	0	115			60	light	-1		false	false	0	24824	true		vo_subculture_celtic_irish	att_inf_spear_land	att_special_transportship_naval	1
iri_kern_swordsmen_garrison		0	light	1	false	iri_kern_swordsmen	160	0	10000	vik_curach	1	20	200	0	10000			5000	light	-1		false	false	0	24828	true		vo_subculture_celtic_irish	att_inf_sword_land	att_special_transportship_naval	1
iri_kerns_garrison		0	light	1	false	iri_kerns	80	0	100	vik_curach_mis	1	20	200	0	100			50	light	-1		false	false	0	24830	true		vo_subculture_celtic_irish	att_inf_javelin_land	att_special_transportship_naval	1
iri_mailed_fianna_garrison		0	medium	1	false	iri_mailed_fianna	40	0	325	vik_curach	1	20	200	0	325			170	very_heavy	-1		false	false	0	24838	true		vo_subculture_celtic_irish	att_inf_sword_land	att_special_transportship_naval	2
iri_mounted_kerns_garrison		0	light	1	false	iri_mounted_kerns	60	0	10000	vik_curach_mis	1	20	200	0	10000			5000	light	-1		false	false	0	24843	true		vo_subculture_celtic_irish	att_cav_javelin_land	att_special_transportship_naval	1
iri_raider_swordsmen_garrison		0	light	1	false	iri_raider_swordsmen	160	0	10000	vik_curach	1	20	200	0	10000			5000	light	-1		false	false	0	24847	true		vo_subculture_celtic_irish	att_inf_sword_land	att_special_transportship_naval	2
iri_serf_archers_garrison		0	light	1	false	iri_serf_archers	60	0	95	vik_curach_mis	1	20	200	0	95			50	light	-1		false	false	0	24850	true		vo_subculture_celtic_irish	att_inf_sling_land	att_special_transportship_naval	1
iri_spear_raiders_garrison		0	medium	1	false	iri_spear_raiders	120	0	170	vik_curach	1	20	200	0	170			90	heavy	-1		false	false	0	24860	true		vo_subculture_celtic_irish	att_inf_spear_land	att_special_transportship_naval	2
iri_wolf_hounds_garrison		0	light	1	false	iri_wolf_hounds	24	0	120	vik_curach	1	20	200	0	120			60	light	-1		false	false	0	24866	true		vo_subculture_celtic_irish	att_special_wardog_land	att_special_transportship_naval	1
iri_wood_kerns_garrison		0	light	1	false	iri_wood_kerns	48	0	150	vik_curach_mis	1	20	200	0	150			80	medium	-1		false	false	0	24869	true		vo_subculture_celtic_irish	att_inf_javelin_land	att_special_transportship_naval	2
iri_wood_spears_garrison		0	medium	1	false	iri_wood_spears	160	0	10000	vik_curach	1	20	200	0	10000			5000	medium	-1		false	false	0	24876	true		vo_subculture_celtic_irish	att_inf_spear_land	att_special_transportship_naval	2
nor_archers_garrison		0	light	1	false	nor_archers	80	0	95	vik_skeid_mis	1	20	200	0	95			50	light	-1		false	false	0	24883	true		vo_subculture_viking_nordic	att_inf_bow_land	att_special_transportship_naval	1
nor_axe_levy_garrison		0	light	1	false	nor_axe_levy	120	0	110	vik_dreki	1	20	200	0	110			60	light	-1		false	false	0	24892	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
nor_axemen_garrison		0	light	1	false	nor_axemen	120	0	125	vik_dreki	1	20	200	0	125			70	light	-1		false	false	0	24897	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
nor_catapult_garrison		0	light	1	false	nor_catapult	40	0	200	vik_skeid	1	20	200	0	200			100	light	-1		false	false	0	24907	true		vo_subculture_viking_nordic	att_art_field_land	att_special_transportship_naval	1
nor_cavalry_garrison		0	medium	1	false	nor_cavalry	60	0	335	vik_skeid	1	20	200	0	335			170	heavy	-1		false	false	0	24912	true		vo_subculture_viking_nordic	att_cav_melee_land	att_special_transportship_naval	1
nor_flemish_crossbowmen_garrison		0	medium	1	false	nor_flemish_crossbowmen	60	0	145	vik_skeid_mis	1	20	200	0	145			75	very_heavy	-1		false	false	0	24916	true		vo_subculture_viking_nordic	att_inf_crossbow_land	att_special_transportship_naval	1
nor_foot_soldiers_garrison		0	medium	1	false	nor_foot_soldiers	80	0	350	vik_dreki	1	20	200	0	350			180	very_heavy	-1		false	false	0	24919	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	2
nor_horsemen_garrison		0	medium	1	false	nor_horsemen	60	0	300	vik_skeid	1	20	200	0	300			150	medium	-1		false	false	0	24923	true		vo_subculture_viking_nordic	att_cav_melee_land	att_special_transportship_naval	1
nor_huskarls_garrison		0	heavy	1	false	nor_huskarls	100	2	10000	vik_dreki	1	20	200	0	10000			5000	heavy	-1		false	false	0	24925	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
nor_knights_garrison		0	medium	1	false	nor_knights	60	0	500	vik_skeid	1	20	200	0	500			270	very_heavy	-1		false	false	0	24935	true		vo_subculture_viking_nordic	att_cav_melee_land	att_special_transportship_naval	2
nor_levy_archers_garrison		0	light	1	false	nor_levy_archers	80	0	80	vik_skeid_mis	1	20	200	0	80			30	light	-1		false	false	0	24943	true		vo_subculture_viking_nordic	att_inf_bow_land	att_special_transportship_naval	1
nor_levy_spearmen_garrison		0	light	1	false	nor_levy_spearmen	160	0	70	vik_dreki	1	20	200	0	70			35	light	-1		false	false	0	24945	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	1
nor_mailed_spearmen_garrison		0	medium	1	false	nor_mailed_spearmen	120	0	315	vik_dreki	1	20	200	0	315			160	heavy	-1		false	false	0	24955	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	2
nor_maine_infantry_garrison		0	medium	1	false	nor_maine_infantry	160	0	10000	vik_dreki	1	20	200	0	10000			5000	medium	-1		false	false	0	24958	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	2
nor_maine_warriors_garrison		0	medium	1	false	nor_maine_warriors	120	0	200	vik_dreki	1	20	200	0	320			110	medium	-1		false	false	0	24963	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	2
nor_miles_garrison		0	heavy	1	false	nor_miles	40	2	270	vik_dreki	1	20	200	0	270			170	very_heavy	-1		false	false	0	24971	true		vo_subculture_viking_nordic	att_cav_melee_land	att_special_transportship_naval	2
nor_scout_cavalry_garrison		0	light	1	false	nor_scout_cavalry	48	0	140	vik_skeid	1	20	200	0	140			70	light	-1		false	false	0	24975	true		vo_subculture_viking_nordic	att_cav_melee_land	att_special_transportship_naval	1
nor_shield_wall_garrison		0	medium	1	false	nor_shield_wall	120	0	275	vik_dreki	1	20	200	0	275			130	medium	-1		false	false	0	24980	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	2
nor_spearmen_garrison		0	light	1	false	nor_spearmen	160	0	95	vik_dreki	1	20	200	0	95			50	light	-1		false	false	0	24981	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	1
nor_swordsmen_garrison		0	medium	1	false	nor_swordsmen	120	0	275	vik_dreki	1	20	200	0	275			150	medium	-1		false	false	0	24982	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	2
sco_alban_axe_warriors_garrison		0	medium	1	false	sco_alban_axe_warriors	160	0	10000	vik_birlinn	1	20	200	0	10000			5000	medium	-1		false	false	0	24991	true		vo_subculture_viking_english	att_inf_axe_land	att_special_transportship_naval	1
sco_alban_axemen_garrison		0	medium	1	false	sco_alban_axemen	160	0	10000	vik_birlinn	1	20	200	0	10000			5000	medium	-1		false	false	0	24993	true		vo_subculture_viking_english	att_inf_axe_land	att_special_transportship_naval	1
sco_alban_crossbowmen_garrison		0	medium	1	false	sco_alban_crossbowmen	48	0	90	vik_birlinn_mis	1	20	200	0	90			40	medium	-1		false	false	0	25002	true		vo_subculture_viking_english	att_inf_crossbow_land	att_special_transportship_naval	1
sco_alban_horsemen_garrison		0	medium	1	false	sco_alban_horsemen	60	0	10000	vik_birlinn	1	20	200	0	10000			5000	medium	-1		false	false	0	25012	true		vo_subculture_viking_english	att_cav_melee_land	att_special_transportship_naval	1
sco_alban_javelinmen_garrison		0	light	1	false	sco_alban_javelinmen	80	0	10000	vik_birlinn_mis	1	20	200	0	10000			5000	light	-1		false	false	0	25022	true		vo_subculture_viking_english	att_inf_javelin_land	att_special_transportship_naval	1
sco_alban_levy_javelinmen_garrison		0	light	1	false	sco_alban_levy_javelinmen	60	0	80	vik_birlinn_mis	1	20	200	0	80			40	light	-1		false	false	0	25032	true		vo_subculture_viking_english	att_inf_javelin_land	att_special_transportship_naval	1
sco_alban_levy_spearmen_garrison		0	light	1	false	sco_alban_levy_spearmen	160	0	80	vik_birlinn	1	20	200	0	80			20	light	-1		false	false	0	25037	true		vo_subculture_viking_english	att_inf_spear_land	att_special_transportship_naval	1
sco_alban_raiders_garrison		0	light	1	false	sco_alban_raiders	60	0	10000	vik_birlinn_mis	1	20	200	0	10000			5000	light	-1		false	false	0	25045	true		vo_subculture_viking_english	att_cav_javelin_land	att_special_transportship_naval	1
sco_alban_spearmen_garrison		0	light	1	false	sco_alban_spearmen	160	0	95	vik_birlinn	1	20	200	0	95			50	light	-1		false	false	0	25047	true		vo_subculture_viking_english	att_inf_spear_land	att_special_transportship_naval	1
sco_alban_warriors_garrison		0	medium	1	false	sco_alban_warriors	40	0	280	vik_birlinn	1	20	200	0	280			140	very_heavy	-1		false	false	0	25048	true		vo_subculture_viking_english	att_inf_sword_land	att_special_transportship_naval	2
sco_black_blades_garrison		0	heavy	1	false	sco_black_blades	160	2	10000	vik_birlinn	1	20	200	0	10000			5000	heavy	-1		false	false	0	25052	true		vo_subculture_viking_english	att_inf_sword_land	att_special_transportship_naval	1
sco_catapult_garrison		0	light	1	false	sco_catapult	24	0	200	vik_birlinn	1	20	200	0	200			100	light	-1		false	false	0	25055	true		vo_subculture_viking_english	att_art_field_land	att_special_transportship_naval	1
sco_cateran_axemen_garrison		0	light	1	false	sco_cateran_axemen	160	0	125	vik_birlinn	1	20	200	0	125			70	light	-1		false	false	0	25062	true		vo_subculture_viking_english	att_inf_axe_land	att_special_transportship_naval	1
sco_cateran_levy_garrison		0	light	1	false	sco_cateran_levy	160	0	110	vik_birlinn	1	20	200	0	110			40	light	-1		false	false	0	25066	true		vo_subculture_viking_english	att_inf_axe_land	att_special_transportship_naval	1
sco_highland_archers_garrison		0	light	1	false	sco_highland_archers	60	0	80	vik_birlinn_mis	1	20	200	0	80			40	light	-1		false	false	0	25071	true		vo_subculture_viking_english	att_inf_bow_land	att_special_transportship_naval	1
sco_highland_levy_archers_garrison		0	light	1	false	sco_highland_levy_archers	80	0	10000	vik_birlinn_mis	1	20	200	0	10000			5000	light	-1		false	false	0	25075	true		vo_subculture_viking_english	att_inf_bow_land	att_special_transportship_naval	1
sco_highland_sharpshooters_garrison		0	light	1	false	sco_highland_sharpshooters	80	0	10000	vik_birlinn_mis	1	20	200	0	10000			5000	light	-1		false	false	0	25082	true		vo_subculture_viking_english	att_inf_bow_land	att_special_transportship_naval	2
sco_royal_followers_garrison		0	heavy	1	false	sco_royal_followers	40	2	295	vik_draga	1	20	200	0	295			150	very_heavy	-1		false	false	0	25083	true		vo_subculture_viking_english	att_inf_sword_land	att_special_transportship_naval	2
sco_lowland_crossbowmen_garrison		0	medium	1	false	sco_lowland_crossbowmen	36	0	110	vik_birlinn_mis	1	20	200	0	110			60	very_heavy	-1		false	false	0	25091	true		vo_subculture_viking_english	att_inf_crossbow_land	att_special_transportship_naval	2
sco_lowland_raiders_garrison		0	light	1	false	sco_lowland_raiders	24	0	55	vik_birlinn_mis	1	20	200	0	55			30	light	-1		false	false	0	25094	true		vo_subculture_viking_english	att_cav_javelin_land	att_special_transportship_naval	1
sco_mormaer_horsemen_garrison		0	medium	1	false	sco_mormaer_horsemen	56	0	280	vik_birlinn	1	20	200	0	280			140	medium	-1		false	false	0	25103	true		vo_subculture_viking_english	att_cav_melee_land	att_special_transportship_naval	2
sco_royal_bodyguard_garrison		0	heavy	1	false	sco_royal_bodyguard	32	2	230	vik_draga	1	20	200	0	230			120	very_heavy	-1		false	false	0	25111	true		vo_subculture_viking_english	att_cav_melee_land	att_special_transportship_naval	2
sco_royal_cavalry_garrison		0	heavy	1	false	sco_royal_cavalry	48	2	285	vik_birlinn	1	20	200	0	285			150	heavy	-1		false	false	0	25114	true		vo_subculture_viking_english	att_cav_melee_land	att_special_transportship_naval	2
sco_kings_blades_garrison		0	heavy	1	false	sco_royal_followers	40	2	10000	vik_birlinn	1	20	200	0	10000			5000	heavy	-1		false	false	0	25116	true		vo_subculture_viking_english	att_cav_melee_land	att_special_transportship_naval	1
sco_royal_horsemen_garrison		0	heavy	1	false	sco_royal_horsemen	60	2	10000	vik_birlinn	1	20	200	0	10000			5000	heavy	-1		false	false	0	25118	true		vo_subculture_viking_english	att_cav_melee_land	att_special_transportship_naval	1
sco_schiltron_garrison		0	light	1	false	sco_schiltron	160	0	125	vik_birlinn	1	20	200	0	125			70	light	-1		false	false	0	25119	true		vo_subculture_viking_english	att_inf_spear_land	att_special_transportship_naval	2
sco_sword_band_garrison		0	medium	1	false	sco_sword_band	80	0	155	vik_birlinn	1	20	200	0	155			80	medium	-1		false	false	0	25125	true		vo_subculture_viking_english	att_inf_sword_land	att_special_transportship_naval	2
sco_sword_warriors_garrison		0	medium	1	false	sco_sword_warriors	80	0	245	vik_birlinn	1	20	200	0	245			130	heavy	-1		false	false	0	25134	true		vo_subculture_viking_english	att_inf_sword_land	att_special_transportship_naval	2
sco_wolf_hounds_garrison		0	light	1	false	sco_wolf_hounds	24	0	120	vik_birlinn	1	20	200	0	120			60	light	-1		false	false	0	25136	true		vo_subculture_viking_english	att_special_wardog_land	att_special_transportship_naval	1
vik_archers_garrison		0	light	1	false	vik_archers	80	0	100	vik_skeid_mis	1	20	200	0	100			50	light	-1		false	false	0	25144	true		vo_subculture_viking_nordic	att_inf_bow_land	att_special_transportship_naval	1
vik_armoured_archers_garrison		0	medium	1	false	vik_armoured_archers	80	0	10000	vik_skeid_mis	1	20	200	0	10000			5000	medium	-1		false	false	0	25153	true		vo_subculture_viking_nordic	att_inf_bow_land	att_special_transportship_naval	1
vik_axe_freemen_garrison		0	light	1	false	vik_axe_freemen	160	0	110	vik_dreki	1	20	200	0	110			60	light	-1		false	false	0	25161	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
vik_axe_hersir_garrison		0	medium	1	false	vik_axe_hersir	160	0	10000	vik_dreki	1	20	200	0	10000			5000	medium	-1		false	false	0	25162	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
vik_axe_hirdmen_garrison		0	medium	1	false	vik_axe_hirdmen	160	0	375	vik_dreki	1	20	200	0	375			190	medium	-1		false	false	0	25171	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	2
vik_berserkers_garrison		0	heavy	1	false	vik_berserkers	80	2	10000	vik_skeid	1	20	200	0	10000			5000	heavy	-1		false	false	0	25179	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	2
vik_catapult_garrison		0	light	1	false	vik_catapult	40	0	200	vik_skeid	1	20	200	0	200			100	light	-1		false	false	0	25182	true		vo_subculture_viking_nordic	att_art_field_land	att_special_transportship_naval	1
vik_freemen_garrison		0	light	1	false	vik_freemen	160	0	95	vik_dreki	1	20	200	0	95			50	light	-1		false	false	0	25191	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	1
vik_great_axes_garrison		0	light	1	false	vik_great_axes	160	0	195	vik_dreki	1	20	200	0	195			100	light	-1		false	false	0	25197	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	2
vik_hearthguard_garrison		0	heavy	1	false	vik_hearthguard	40	2	315	vik_dreki	1	20	200	0	315			180	heavy	-1		false	false	0	25206	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	1
vik_hunters_garrison		0	light	1	false	vik_hunters	80	0	120	vik_skeid_mis	1	20	200	0	120			60	light	-1		false	false	0	25214	true		vo_subculture_viking_nordic	att_inf_bow_land	att_special_transportship_naval	1
vik_huskarls_garrison		0	heavy	1	false	vik_huskarls	160	2	10000	vik_dreki	1	20	200	0	10000			5000	heavy	-1		false	false	0	25221	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
vik_jarls_huskarls_garrison		0	heavy	1	false	vik_jarls_huskarls	160	2	10000	vik_dreki	1	20	200	0	10000			5000	heavy	-1		false	false	0	25223	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
vik_javelinmen_garrison		0	light	1	false	vik_javelinmen	80	0	10000	vik_skeid_mis	1	20	200	0	10000			5000	light	-1		false	false	0	25225	true		vo_subculture_viking_nordic	att_inf_javelin_land	att_special_transportship_naval	1
vik_jomsvikings_garrison		0	heavy	1	false	vik_jomsvikings	80	1	280	vik_dreki	1	20	200	0	280			140	super_heavy	1		false	false	0	25230	true		vo_subculture_viking_nordic	shieldwall_mercenary	att_special_transportship_naval	3
vik_long_axes_garrison		0	light	1	false	vik_long_axes	160	0	170	vik_dreki	1	20	200	0	170			90	light	-1		false	false	0	25234	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	2
vik_mailed_archers_garrison		0	light	1	false	vik_mailed_archers	60	2	300	vik_skeid_mis	1	20	200	0	300			150	heavy	-1		false	false	0	25241	true		vo_subculture_viking_nordic	att_inf_bow_land	att_special_transportship_naval	2
vik_mailed_hersir_axemen_garrison		0	medium	1	false	vik_mailed_hersir_axemen	160	0	480	vik_dreki	1	20	200	0	480			240	medium	-1		false	false	0	25249	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	2
vik_mailed_hersir_spearmen_garrison		0	medium	1	false	vik_mailed_hersir_spearmen	160	0	10000	vik_dreki	1	20	200	0	10000			5000	medium	-1		false	false	0	25259	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	2
vik_mailed_hersir_swordsmen_garrison		0	medium	1	false	vik_mailed_hersir_swordsmen	160	0	435	vik_dreki	1	20	200	0	435			220	medium	-1		false	false	0	25269	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	2
vik_mailed_huskarls_garrison		0	heavy	1	false	vik_mailed_huskarls	160	2	10000	vik_dreki	1	20	200	0	10000			5000	heavy	-1		false	false	0	25274	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	2
vik_marauders_garrison		0	light	1	false	vik_marauders	160	0	10000	vik_dreki	1	20	200	0	10000			5000	light	-1		false	false	0	25281	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
vik_raiders_garrison		0	light	1	false	vik_raiders	160	0	155	vik_dreki	1	20	200	0	155			80	light	-1		false	false	0	25291	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	1
vik_royal_huskarls_garrison		0	heavy	1	false	vik_royal_huskarls	40	2	290	vik_dreki	1	20	200	0	290			170	heavy	-1		false	false	0	25300	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	2
vik_scouts_garrison		0	light	1	false	vik_scouts	60	0	120	vik_skeid	1	20	200	0	120			60	light	-1		false	false	0	25306	true		vo_subculture_viking_nordic	att_cav_melee_land	att_special_transportship_naval	1
vik_shield_biters_garrison		0	heavy	1	false	vik_shield_biters	80	2	370	vik_skeid	1	20	200	0	370			190	heavy	-1		false	false	0	25310	true		vo_subculture_viking_nordic	att_inf_axe_land	att_special_transportship_naval	3
vik_skirmishers_garrison		0	light	1	false	vik_skirmishers	80	0	70	vik_skeid_mis	1	20	200	0	70			40	light	-1		false	false	0	25313	true		vo_subculture_viking_nordic	att_inf_javelin_land	att_special_transportship_naval	1
vik_spear_hersir_garrison		0	medium	1	false	vik_spear_hersir	160	0	10000	vik_dreki	1	20	200	0	10000			5000	medium	-1		false	false	0	25320	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	1
vik_spear_hirdmen_garrison		0	medium	1	false	vik_spear_hirdmen	160	0	300	vik_dreki	1	20	200	0	300			150	medium	-1		false	false	0	25329	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	2
vik_sword_hersir_garrison		0	medium	1	false	vik_sword_hersir	160	0	320	vik_dreki	1	20	200	0	320			160	medium	-1		false	false	0	25332	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	1
vik_sword_hirdmen_garrison		0	medium	1	false	vik_sword_hirdmen	160	0	195	vik_dreki	1	20	200	0	195			100	medium	-1		false	false	0	25333	true		vo_subculture_viking_nordic	att_inf_sword_land	att_special_transportship_naval	1
vik_thrall_axemen_garrison		0	light	1	false	vik_thrall_axemen	60	0	100	vik_dreki	1	20	200	0	100			50	medium	-1		false	false	0	25335	true		vo_subculture_viking_nordic	shieldwall_mercenary	att_special_transportship_naval	1
vik_thrall_spearmen_garrison		0	light	1	false	vik_thrall_spearmen	160	0	10000	vik_dreki	1	20	200	0	10000			5000	light	-1		false	false	0	25343	true		vo_subculture_viking_nordic	att_inf_spear_land	att_special_transportship_naval	1
wel_archers_garrison		0	light	1	false	wel_archers	60	0	75	vik_corwg_mis	1	20	200	0	75			20	light	-1		false	false	0	25351	true		vo_subculture_celtic_welsh	att_inf_bow_land	att_special_transportship_naval	1
wel_armoured_axemen_garrison		0	medium	1	false	wel_armoured_axemen	40	0	155	vik_ddraig	1	20	200	0	155			120	very_light	-1		false	false	0	25361	true		vo_subculture_celtic_welsh	att_inf_axe_land	att_special_transportship_naval	1
wel_armoured_swordsmen_garrison		0	medium	1	false	wel_armoured_swordsmen	80	0	230	vik_ddraig	1	20	200	0	230			120	medium	-1		false	false	0	25371	true		vo_subculture_celtic_welsh	att_inf_sword_land	att_special_transportship_naval	2
wel_axemen_garrison		0	light	1	false	wel_axemen	160	0	140	vik_ddraig	1	20	200	0	140			70	light	-1		false	false	0	25380	true		vo_subculture_celtic_welsh	att_inf_axe_land	att_special_transportship_naval	1
wel_cantref_spearmen_garrison		0	light	1	false	wel_cantref_spearmen	160	0	10000	vik_ddraig	1	20	200	0	10000			5000	light	-1		false	false	0	25924	true		vo_subculture_celtic_welsh	att_inf_spear_land	att_special_transportship_naval	2
wel_catapult_garrison		0	light	1	false	wel_catapult	40	0	200	vik_corwg	1	20	200	0	200			100	light	-1		false	false	0	25388	true		vo_subculture_celtic_welsh	att_art_field_land	att_special_transportship_naval	1
wel_helwyr_garrison		0	light	1	false	wel_helwyr	32	0	130	vik_corwg_mis	1	20	200	0	130			70	light	-1		false	false	0	25392	true		vo_subculture_celtic_welsh	att_inf_bow_land	att_special_transportship_naval	1
wel_horse_raiders_garrison		0	light	1	false	wel_horse_raiders	60	0	200	vik_corwg	1	20	200	0	200			100	light	-1		false	false	0	25399	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	1
wel_horsemen_garrison		0	light	1	false	wel_horsemen	64	0	220	vik_corwg	1	20	200	0	220			110	medium	-1		false	false	0	25404	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	1
wel_hunters_garrison		0	medium	1	false	wel_hunters	48	1	200	vik_corwg_mis	1	20	200	0	200			100	very_heavy	-1		false	false	0	25412	true		vo_subculture_celtic_welsh	att_inf_bow_land	att_special_transportship_naval	3
wel_javelinmen_garrison		0	light	1	false	wel_javelinmen	80	0	10000	vik_corwg_mis	1	20	200	0	10000			5000	light	-1		false	false	0	25419	true		vo_subculture_celtic_welsh	att_inf_javelin_land	att_special_transportship_naval	1
wel_levy_axemen_garrison		0	light	1	false	wel_levy_axemen	160	0	95	vik_ddraig	1	20	200	0	95			30	light	-1		false	false	0	25425	true		vo_subculture_celtic_welsh	att_inf_axe_land	att_special_transportship_naval	1
wel_levy_javelinmen_garrison		0	light	1	false	wel_levy_javelinmen	60	0	70	vik_corwg_mis	1	20	200	0	70			20	light	-1		false	false	0	25431	true		vo_subculture_celtic_welsh	att_inf_javelin_land	att_special_transportship_naval	1
wel_levy_spearmen_garrison		0	light	1	false	wel_levy_spearmen	160	0	65	vik_ddraig	1	20	200	0	65			20	light	-1		false	false	0	25435	true		vo_subculture_celtic_welsh	att_inf_spear_land	att_special_transportship_naval	1
wel_longbowmen_garrison		0	light	1	false	wel_longbowmen	48	0	115	vik_corwg_mis	1	20	200	0	115			60	light	-1		false	false	0	25437	true		vo_subculture_celtic_welsh	att_inf_bow_land	att_special_transportship_naval	1
wel_mailed_axemen_garrison		0	medium	1	false	wel_mailed_axemen	120	1	200	vik_ddraig	1	20	200	0	200			100	medium	1		false	false	0	25440	true		vo_subculture_viking_nordic	shieldwall_mercenary	att_special_transportship_naval	2
wel_mailed_swordsmen_garrison		0	medium	1	false	wel_mailed_swordsmen	80	1	340	vik_ddraig	1	20	200	0	340			170	very_heavy	-1		false	false	0	25450	true		vo_subculture_celtic_welsh	att_inf_sword_land	att_special_transportship_naval	3
wel_old_north_horsemen_garrison		0	medium	1	false	wel_old_north_horsemen	60	0	385	vik_corwg	1	20	200	0	385			200	medium	-1		false	false	0	25928	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	1
wel_old_north_riders_garrison		0	medium	1	false	wel_old_north_riders	60	0	385	vik_corwg	1	20	200	0	385			200	medium	-1		false	false	0	25929	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	1
wel_old_north_uchelwr_garrison		0	medium	1	false	wel_old_north_uchelwr	48	1	215	vik_corwg	1	20	200	0	215			110	very_heavy	-1		false	false	0	25939	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	3
wel_royal_spearmen_garrison		0	heavy	1	false	wel_royal_spearmen	120	2	175	vik_ddraig	1	20	200	0	175			90	heavy	-1		false	false	0	25460	true		vo_subculture_celtic_welsh	att_inf_spear_land	att_special_transportship_naval	2
wel_royal_teulu_garrison		0	heavy	1	false	wel_royal_teulu	32	1	260	vik_ddraig	1	20	200	0	260			130	very_heavy	-1		false	false	0	25461	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	3
wel_royal_uchelwr_garrison		0	heavy	1	false	wel_royal_uchelwr	36	1	375	vik_corwg	1	20	200	0	375			190	very_heavy	-1		false	false	0	25471	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	3
wel_scout_horsemen_garrison		0	light	1	false	wel_scout_horsemen	24	0	50	vik_corwg	1	20	200	0	50			30	light	-1		false	false	0	25475	true		vo_subculture_celtic_welsh	att_cav_melee_land	att_special_transportship_naval	1
wel_spearmen_garrison		0	light	1	false	wel_spearmen	160	0	95	vik_ddraig	1	20	200	0	95			50	light	-1		false	false	0	25481	true		vo_subculture_celtic_welsh	att_inf_spear_land	att_special_transportship_naval	1
