key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power
eng_marcher_mailed_spearmen	0	0	vik_mail	2000	inf_melee	18	inf_spr	18	24	15	vik_eng_marcher_spearmen_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_med	24	15	22	0		0		0	shield_spear_levy		6	vik_medium_spear	vik_eng_marcher_mailed_spearmen_short	melee_inf	mob	false	trained	0	eng_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	0.5	10.0
eng_marcher_spearmen	0	0	vik_leather_helmet	2000	inf_melee	6	inf_spr	6	16	20	vik_eng_marcher_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_warrior_line	16	20	17	0		0		0	shield_spear_levy		5	vik_medium_spear	vik_eng_marcher_spearmen_short	melee_inf	mob	false	trained	0	eng_officer_lesser			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	0.5	10.0
eng_militia_fyrd_archers	17	30	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	4	15	vik_all_fyrd_archers_long	rome_man_sword_bow_horse	shield_peasant_ranged	4	15	16	0		0		0	shield_dagger	vik_bow_levy	3	vik_none	vik_eng_militia_fyrd_archers_short	missile_inf	mob	false	mob	0	eng_officer_range			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	20	false		vo_battle_unit_fyrd	vo_battle_unit_missile_archers	vo_battle_unit_missile_bows	0.5	10.0
eng_militia_fyrd_spearmen	0	0	vik_leather	2000	inf_melee	18	inf_spr	18	16	15	vik_all_fyrd_spearmen_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_heavy	16	15	16	0		0		0	shield_spear_levy		6	vik_medium_spear	vik_eng_militia_fyrd_spearmen_short	melee_inf	mob	false	trained	0	eng_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_fyrd	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
eng_royal_bodyguard	0	0	vik_mail_long	2000	inf_melee	14	inf_mel	14	25	35	vik_gen_royal_companion_bodyguard_long	vik_man_sw_sword_shield_javelin_horse	shield_ultraheavy_general	25	30	25	0		0		0	shield_sword_strong		5	vik_reinforced_sword	vik_eng_royal_bodyguard_short	melee_inf_loose	mob	false	trained	0	eng_general_officer			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
eng_royal_companions	0	1	vik_mail_long	2000	inf_melee	14	inf_mel	14	22	35	vik_gen_royal_companion_bodyguard_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_infantry_general	22	30	26	0		0		0	shield_sword_strong	vik_javelin_leaf_03	4	vik_large_sword	vik_eng_royal_companions_short	melee_inf_loose	mob	false	trained	0	eng_general_officer			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
eng_royal_huscarls	0	0	vik_mail_heavy	2000	inf_melee	42	inf_pik	42	32	15	vik_all_hus_dane_axes_long	vik_man_falx_javelin_precursor_foot	vik_inf_2h_very_heavy	32	15	26	0		0		0	vik_dane_axe		4	vik_none	vik_eng_royal_huscarls_short	melee_inf	mob	false	trained	0	eng_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
eng_royal_thegns	0	3	vik_mail_heavy	2000	inf_melee	13	inf_mel	13	30	30	vik_eng_thegns_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_champion_melee	30	30	24	0		0		0	shield_sword_champion	vik_javelin_leaf_03	4	vik_large_sword	vik_eng_royal_thegns_short	melee_inf	mob	false	elite	0	eng_hero			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_thegns	vo_battle_unit_swords	vo_battle_unit_generic	1.5	10.0
eng_scout_horsemen	0	0	vik_leather	2700	cavalry	19	cav_mel	9	14	15	vik_eng_scouts_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_peasant_ranged	12	15	12	0	shield_horse_light	0		24	shield_cavalry_spear		3	vik_medium	vik_eng_scout_horsemen_short	cavalry	mob	false	rabble	0	eng_officer_range			true	30.0	550.0	0.0	scout	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.0	10.0
eng_seax_warriors	0	0	vik_leather_helmet	2000	inf_melee	17	inf_mel	17	16	20	vik_eng_seaxs_long	vik_man_sw_sword_shield_javelin_horse	shield_warrior_line	16	20	19	0		0		0	shield_seaxe		5	vik_medium	vik_eng_seax_warriors_short	melee_inf	mob	false	trained	0	eng_officer_lesser			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
eng_select_fyrd_archers	17	25	vik_leather	2000	inf_ranged	2	inf_mis	2	6	15	vik_eng_select_fyrd_archers_long	rome_man_sword_bow_horse	shield_peasant_ranged	6	15	15	0		0		0	shield_dagger	vik_bow_levy	3	vik_none	vik_eng_select_fyrd_archers_short	missile_inf	mob	false	mob	0	eng_officer_range			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	20	false		vo_battle_unit_fyrd	vo_battle_unit_missile_archers	vo_battle_unit_missile_bows	0.5	10.0
eng_select_fyrd_spearmen	0	0	vik_mail	2000	inf_melee	6	inf_spr	6	16	20	vik_eng_select_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_warrior_line	16	20	16	0		0		0	shield_spear_levy		5	vik_medium_spear	vik_eng_select_fyrd_spearmen_short	melee_inf	mob	false	trained	0	eng_officer_lesser			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_fyrd	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
eng_select_militia_spearmen	0	0	vik_mail	2000	inf_melee	22	inf_spr	22	16	20	vik_eng_select_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_warrior_line	16	20	16	0		0		0	shield_cavalry_spear		6	vik_medium_spear	vik_eng_select_militia_spearmen_short	melee_inf	mob	false	trained	0	eng_officer			true	30.0	280.0	0.0	spear	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
eng_thegn_horsemen	0	0	vik_mail	2700	cavalry	16	cav_mel	8	18	10	vik_all_thegn_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_warrior_line	18	10	21	0	vik_horse_spear_med	0		48	shield_spear_strong		4	vik_medium	vik_eng_thegn_horsemen_short	cavalry	mob	false	rabble	0	eng_officer_lesser_cav			true	30.0	390.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_thegns	vo_battle_unit_horsemen	vo_battle_unit_cavalry	1.2	10.0
eng_thegn_spearmen	0	0	vik_mail	2000	inf_melee	8	inf_spr	8	20	25	vik_eng_thegn_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_nobleman_line	20	25	20	0		0		0	shield_spear_strong		5	vik_medium_spear	vik_eng_thegn_spearmen_short	melee_inf	mob	false	well_trained	0	eng_officer			true	30.0	280.0	0.0	spear_noble	30.0	60.0		0	0	false		vo_battle_unit_thegns	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
eng_thegns	0	1	vik_mail	2000	inf_melee	14	inf_mel	14	22	25	vik_eng_thegns_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_nobleman_line	22	25	21	0		0		0	shield_sword_strong	vik_javelin_leaf_03	5	vik_medium_sword	vik_eng_thegns_short	melee_inf	mob	false	well_trained	0	eng_officer			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_thegns	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
est_archers	17	23	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	6	15	vik_est_bows_long	rome_man_sword_bow_long_foot	shield_peasant_ranged	6	15	12	0		0		0	shield_dagger	vik_longbow	3	vik_none	vik_est_archers_short	missile_inf	mob	false	mob	0	est_officer			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	10	false		vo_battle_unit_missile_longbows	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
est_axe_warriors	0	0	vik_leather_helmet	2000	inf_melee	19	inf_mel	22	16	20	vik_est_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_warrior_heavy	18	20	16	0		0		0	shield_axe_medium		5	vik_medium_wood	vik_est_axe_warriors_short	melee_inf	mob	false	trained	0	est_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
est_axemen	0	0	vik_leather_helmet	2000	inf_melee	21	inf_mel	21	15	15	vik_est_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	15	15	16	0		0		0	shield_axe_weak		6	vik_medium_wood	vik_est_axemen_short	melee_inf	mob	false	poorly_trained	0	est_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
est_berserkers	0	1	vik_mail	2000	inf_melee	22	inf_mel	22	16	30	vik_all_berserkers_long	vik_man_sw_axe_shield_javelin_precursor_horse	shield_champion_melee	16	30	21	0		0		0	shield_axe_champion	vik_javelin_leaf_03	4	vik_medium	vik_est_berserkers_short	melee_inf	mob	false	elite	0	nordmenn_captain			true	30.0	280.0	0.0	axe_encourage	30.0	60.0		0	0	false		vo_battle_unit_raiders	vo_battle_unit_axemen	vo_battle_unit_generic	1.5	10.0
est_catapult	5	9	vik_cloth	1700	artillery	2	art_fld	2	6	15	vik_all_catapult_long	rome_man_sword_onager_crew	shield_peasant_ranged	6	15	12	0		0		0	shield_dagger		1	vik_none	vik_all_catapult_short	artillery	mob	false	poorly_trained	1	est_catapult_officer		att_onager	true	30.0	280.0	0.0	artillery	30.0	60.0		0	20	false		vo_battle_unit_missile_catapult	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_champions	0	1	vik_mail_heavy	2000	inf_melee	28	inf_mel	28	24	30	vik_est_champions_long	vik_man_sw_axe_shield_javelin_precursor_horse	shield_champion_melee	24	30	28	0		0		0	shield_axe_champion	vik_javelin_leaf_03	4	vik_medium	vik_est_champions_short	melee_inf	mob	false	elite	0	est_sea_king_hero			true	30.0	280.0	0.0	axe_encourage	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
est_fighters	0	0	vik_cloth	2000	inf_melee	16	inf_mel	20	13	15	vik_est_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	16	15	15	0		0		0	shield_axe_medium		4	vik_medium_wood	vik_sco_alban_axemen_short	melee_inf_loose	mob	false	poorly_trained	0	bandit_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_great_axes	0	0	vik_leather_helmet	2000	inf_melee	25	inf_pik	25	16	20	vik_est_dane_axes_long	vik_man_falx_javelin_precursor_foot	shield_warrior_heavy	16	20	12	0		0		0	vik_dane_axe		6	vik_none	vik_est_great_axes_short	melee_inf	mob	false	trained	0	est_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_hearthguard	0	2	vik_mail_long	2000	inf_melee	16	inf_mel	16	22	35	vik_gen_warlords_hearthguard_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_infantry_general	22	30	26	0		0		0	shield_sword_strong	vik_javelin_leaf_03	5	vik_medium_sword	vik_est_hearthguard_short	melee_inf	mob	false	trained	0	est_general_officer			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_hirdmen	0	1	vik_mail	2000	inf_melee	12	inf_mel	12	21	25	vik_est_hirdmen_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_nobleman_line	21	25	19	0		0		0	shield_sword_strong	vik_javelin_leaf_03	5	vik_medium_sword	vik_est_hirdmen_short	melee_inf	mob	false	well_trained	0	est_officer_elite			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_hirdmen	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
est_horsemen	0	0	vik_leather_helmet	2700	cavalry	16	cav_mel	16	17	15	vik_est_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	vik_inf_med	17	15	17	0	vik_horse_spear_med	0		60	vik_spear_cav		5	vik_medium	vik_est_horsemen_short	cavalry	mob	false	rabble	0	est_cavalry_officer			true	30.0	390.0	0.0	melee_disciplined	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
est_hunters	28	22	vik_leather	2000	inf_ranged	3	inf_mis	3	6	20	vik_est_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	6	20	12	0		0		0	shield_dagger	vik_bow	2	vik_none	vik_est_hunters_short	missile_inf	mob	false	mob	0	est_officer_hunter			true	30.0	390.0	0.0	hunter	60.0	60.0		0	10	false		vo_battle_unit_missile_bows	vo_battle_unit_missile_archers	vo_battle_unit_generic	0.7	10.0
est_huskarls	0	0	vik_mail	2000	inf_melee	41	inf_pik	41	27	15	vik_est_hirdmen_long	vik_man_falx_javelin_precursor_foot	vik_inf_2h_very_heavy	27	15	24	0		0		0	vik_dane_axe_elite		6	vik_none	vik_est_huskarls_short	melee_inf	mob	false	trained	0	est_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
est_javelinmen	27	8	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	6	15	vik_est_javelins_long	rome_man_sword_shield_javelin_horse	vik_inf_mis_light	6	15	12	0		0		0	shield_dagger	vik_jav_levy	4	vik_small	vik_est_javelinmen_short	missile_inf	mob	false	trained	0	est_officer			true	30.0	330.0	0.0	light_snipe	30.0	60.0		0	40	false		vo_battle_unit_missile_javelins	vo_battle_unit_generic	vo_battle_unit_generic	0.9	10.0
est_kerns	22	9	vik_cloth_helmet	2000	inf_ranged	11	inf_mis	11	10	15	vik_est_kerns_long	rome_man_sword_shield_javelin_horse	shield_warrior_ranged	10	15	15	0		0		0	shield_dagger	vik_javelin_wood_02	4	vik_small	vik_est_kerns_short	missile_inf	mob	false	rabble	0	est_officer			true	30.0	350.0	0.0	skirmisher	30.0	60.0		0	40	false		vo_battle_unit_kerns	vo_battle_unit_missile_javelins	vo_battle_unit_generic	0.8	10.0
est_levy_javelinmen	17	7	vik_cloth	2000	inf_ranged	8	inf_mis	8	9	15	vik_est_javelins_long	rome_man_sword_shield_javelin_horse	shield_warrior_ranged	9	15	11	0		0		0	shield_dagger	vik_javelin_wood_01	4	vik_small_wood	vik_est_levy_javelinmen_short	missile_inf	mob	false	rabble	0	est_officer			true	30.0	350.0	0.0	skirmisher	30.0	60.0		0	40	false		vo_battle_unit_levy	vo_battle_unit_missile_javelins	vo_battle_unit_generic	0.8	10.0
est_long_axes	0	0	vik_leather	2000	inf_melee	28	inf_pik	28	15	20	vik_est_dane_axes_long	vik_man_falx_javelin_precursor_foot	shield_warrior_heavy	15	20	15	0		0		0	shield_dane_axe_medium		5	vik_none	vik_est_long_axes_short	melee_inf	mob	false	trained	0	est_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_mailed_axemen	0	0	vik_mail	2000	inf_melee	22	inf_mel	22	19	25	vik_est_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_nobleman_ultra_heavy	19	25	20	0		0		0	shield_axe_strong		6	vik_medium	vik_est_mailed_axemen_short	melee_inf	mob	false	well_trained	0	est_officer			true	30.0	280.0	0.0	axe_noble	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_mailed_horsemen	23	8	vik_leather_helmet	2700	cavalry	27	cav_mel	10	21	15	vik_est_horsemen_long	rome_man_sword_shield_javelin_horse	shield_peasant_ranged	17	15	16	0	shield_horse_medium	0		60	shield_dagger	vik_jav_cav	4	vik_small	vik_est_mailed_horsemen_short	cavalry	mob	false	rabble	0	bandit_officer			true	30.0	390.0	0.0	cavalry	30.0	60.0		0	5	false		vo_battle_unit_raiders	vo_battle_unit_horsemen	vo_battle_unit_generic	1.2	10.0
est_marauders	0	0	vik_cloth	2000	inf_melee	17	inf_mel	17	12	15	vik_est_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_heavy	12	15	16	0		0		0	shield_axe_weak		5	vik_medium_wood	vik_est_marauders_short	melee_inf	mob	false	poorly_trained	0	est_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_axemen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_norse_hersir	0	1	vik_mail	2000	inf_melee	9	inf_mel	9	19	20	vik_all_sword_hersir_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_dane_warrior	19	20	19	0		0		0	shield_sword_medium	vik_javelin_leaf_03	5	vik_medium_sword	vik_est_norse_hersir_short	melee_inf	mob	false	trained	0	est_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_hersir	vo_battle_unit_swords	vo_battle_unit_generic	1.2	10.0
est_norse_mailed_hersir	0	1	vik_mail_heavy	2000	inf_melee	15	inf_mel	15	25	30	vik_all_sword_hersir_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_champion_melee	25	30	21	0		0		0	shield_sword_champion	vik_javelin_leaf_03	4	vik_medium_sword	vik_est_norse_mailed_hersir_short	melee_inf	mob	false	elite	0	est_sea_king_hero_dyflin			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_hersir	vo_battle_unit_swords	vo_battle_unit_generic	1.5	10.0
est_norse_warriors	0	0	vik_leather	2000	inf_melee	16	inf_mel	16	15	15	vik_est_norse_warriors_long	vik_man_sw_sword_shield_javelin_horse	shield_peasant_heavy	15	15	16	0		0		0	shield_seaxe		5	vik_medium	vik_est_norse_warriors_short	melee_inf	mob	false	poorly_trained	0	est_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_raiders	23	7	vik_leather	2700	cavalry	16	cav_mis	6	8	15	vik_est_horsemen_long	rome_man_sword_shield_javelin_horse	shield_peasant_ranged	8	15	12	0	vik_horse_sword_med	0		60	shield_dagger	vik_jav_cav	5	vik_medium	vik_est_raiders_short	cavalry	mob	false	rabble	0	est_cavalry_officer			true	30.0	390.0	0.0	scout	30.0	60.0		0	30	false		vo_battle_unit_raiders	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
est_royal_huskarls	0	0	vik_mail_heavy	2000	inf_melee	27	inf_pik	27	24	35	vik_all_hus_dane_axes_long	vik_man_falx_javelin_precursor_foot	shield_ultraheavy_general	24	30	25	0		0		0	shield_dane_axe_champion		5	vik_none	vik_est_royal_huskarls_short	melee_inf	mob	false	trained	0	est_general_officer			true	30.0	280.0	0.0	axe_encourage	30.0	60.0		0	0	false		vo_battle_unit_huskarls	vo_battle_unit_axemen	vo_battle_unit_generic	1.5	10.0
est_scouts	23	7	vik_cloth_helmet	2700	cavalry	16	cav_mel	6	6	15	vik_est_scouts_long	rome_man_sword_shield_javelin_horse	shield_peasant_ranged	6	15	12	0	vik_horse_sword_light	0		24	shield_dagger	vik_jav_cav	3	vik_medium	vik_est_scouts_short	cavalry	mob	false	rabble	0	est_officer			true	30.0	550.0	0.0	scout	30.0	60.0		0	50	false		vo_battle_unit_cavalry	vo_battle_unit_horsemen	vo_battle_unit_generic	1.0	10.0
est_shield_biters	0	2	vik_leather	2000	inf_melee	32	inf_mel	32	26	30	vik_all_berserkers_long	rome_man_axe_shield_javelin_precursor_horse	shield_champion_wolfskin	28	30	22	0		0		0	shield_wolfskin_weapon	vik_javelin_leaf_03	4	vik_small_wood	vik_est_shield_biters_short	bersekers	mob	false	elite	0	est_ulfhednar_hero			true	30.0	280.0	0.0	berserker	30.0	60.0		0	0	false		vo_battle_unit_beserkers	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
est_spear_guard	0	0	vik_mail_helmet	2000	inf_melee	10	inf_spr	10	21	25	vik_all_royal_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_nobleman_line	21	25	20	0		0		0	shield_spear_strong		5	vik_medium_spear	vik_est_spear_guard_short	melee_inf	mob	false	well_trained	0	est_officer_vikingar			true	30.0	280.0	0.0	spear_noble	30.0	60.0		0	0	false		vo_battle_unit_hirdmen	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_spear_hirdmen	0	0	vik_leather_helmet	2000	inf_melee	14	inf_spr	14	18	20	vik_all_spear_hirdmen_long	vik_man_sw_spear_shield_javelin_horse	shield_warrior_heavy	18	20	18	0		0		0	shield_spear_strong		5	vik_medium_spear	vik_est_spear_hirdmen_short	melee_inf	mob	false	trained	0	est_officer_vikingar			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_raiders	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
est_spearband	0	0	vik_cloth_helmet	2000	inf_melee	6	inf_spr	5	13	15	vik_est_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	14	15	12	0		0		0	shield_spear_levy		5	vik_medium_spear	vik_est_spearband_short	melee_inf	mob	false	poorly_trained	0	est_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_spearmen	0	0	vik_leather	2000	inf_melee	13	inf_spr	13	15	15	vik_est_spears_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_heavy	15	15	12	0		0		0	vik_spear_levy		6	vik_medium_spear	vik_est_spearmen_short	melee_inf	mob	false	trained	0	est_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_warband	0	0	vik_cloth	2000	inf_melee	3	inf_spr	3	10	10	vik_est_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	10	10	10	0		0		0	shield_spear_levy		5	vik_medium_wood_spear	vik_est_warband_short	melee_inf	mob	false	poorly_trained	0	est_officer			true	30.0	280.0	0.0	spear_mob	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
est_wood_kerns	31	8	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	6	15	vik_est_kerns_long	rome_man_sword_shield_javelin_horse	vik_inf_mis_very_light	6	15	12	0		0		0	shield_dagger	vik_jav_levy	4	vik_small	vik_est_wood_kerns_short	missile_inf	mob	false	trained	0	est_officer			true	30.0	330.0	0.0	light_snipe	30.0	60.0		0	55	false		vo_battle_unit_kerns	vo_battle_unit_missile_javelins	vo_battle_unit_generic	0.9	10.0
iri_airig_horsemen	0	0	vik_leather_helmet	2700	cavalry	17	cav_mel	10	17	25	vik_iri_airig_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	17	20	20	0	shield_irish_horse_medium	0		60	shield_lance		5	vik_medium	vik_iri_airig_horsemen_short	cavalry	mob	false	rabble	0	iri_cavalry_officer			true	30.0	390.0	0.0	cavalry_noble_no_precursors	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
iri_airig_mailed_horsemen	0	0	vik_leather_helmet	2700	cavalry	22	cav_mel	10	23	25	vik_iri_airig_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_ultra_heavy	23	20	21	0	shield_irish_horse_medium	0		60	shield_lance		5	vik_medium	vik_iri_airig_mailed_horsemen_short	cavalry	mob	false	rabble	0	iri_cavalry_officer			true	30.0	390.0	0.0	cavalry_noble_no_precursors	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
iri_household_horsemen	0	2	vik_mail	2000	inf_melee	14	inf_mel	14	23	35	vik_iri_airig_swords_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_infantry_general	23	30	26	0		0		0	shield_sword_medium	vik_javelin_leaf_03	5	vik_medium_sword	vik_iri_airig_swordsmen_short	melee_inf	mob	false	trained	0	iri_general_officer			true	30.0	280.0	0.0	sword_encourage	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
iri_airig_warband	0	2	vik_leather_helmet	2000	inf_melee	12	inf_mel	12	23	25	vik_iri_airig_swords_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_nobleman_line	23	25	22	0		0		0	shield_sword_strong	vik_javelin_leaf_03	5	vik_medium_sword	vik_iri_airig_warband_short	melee_inf	mob	false	well_trained	0	iri_officer_elite			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_catapult	5	9	vik_cloth	1700	artillery	3	art_fld	3	5	10	vik_all_catapult_long	rome_man_sword_onager_crew	shield_irish_peasant_ranged	5	10	12	0		0		0	shield_dagger		1	vik_none	vik_all_catapult_short	artillery	mob	false	poorly_trained	1	iri_catapult_officer		att_onager	true	30.0	280.0	0.0	artillery	30.0	60.0		0	20	false		vo_battle_unit_missile_catapult	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
iri_fianna_band	0	6	vik_cloth_helmet	2000	inf_melee	11	inf_mel	11	18	15	vik_iri_fianna_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_irish_warrior_heavy	18	15	19	0		0		0	shield_sword_medium	vik_dart	5	vik_medium_wood_sword	vik_iri_fianna_band_short	melee_inf	mob	false	trained	0	iri_officer			true	30.0	280.0	0.0	sword	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
