key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icon_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	settler_rebellion_faction	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	card_colour_r	card_colour_g	card_colour_b	senator_total	use_legion_names	can_be_horde	use_military_force_morale	mp_force_gen_template	win_movie	voiceover_subculture	voiceover_faction	voiceover_leader_actor	voiceover_faction_frontend
vik_fact_hlymrekr_usurpers	2041791544	vik_sub_cult_anglo_viking	playable	Hlymrekr Usurpers	Hlymrekr	308	default		false	false	false	data\ui\	data\ui\flags\hlymrekr_usurpers	data\ui\flags\	data\ui\flags\	178.0	26.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	austmenn_sea_kings		128.0	128.0	128.0	0	false	false	308	308	You are attacking Hlymrekr	You are defending against Hlymrekr Usurpers		PBS_PARAMETER_UNUSED	true	178.0	26.0	40.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_holdrness	2041791486	vik_sub_cult_anglo_viking	playable	Holdrness	Holdrness	308	default		false	false	false	data\ui\	data\ui\flags\holdrness	data\ui\flags\	data\ui\flags\	104.0	115.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	danelaw_boroughs		128.0	128.0	128.0	0	false	false	285	285	You are attacking Holdrness	You are defending against Holdrness		PBS_PARAMETER_UNUSED	true	104.0	115.0	105.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_anglo_viking	vo_factions_great_viking_army	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_hwicce	2041791499	vik_sub_cult_english	playable	Hwicce	Hwicce	267	default		false	false	false	data\ui\	data\ui\flags\hwicce	data\ui\flags\	data\ui\flags\	180.0	176.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_mierce		128.0	128.0	128.0	0	false	false	285	285	You are attacking Hwicce	You are defending against Hwicce		PBS_PARAMETER_UNUSED	true	180.0	176.0	133.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_hylrborg	2041791148	vik_sub_cult_anglo_viking	playable	Hylrborg	Hylrborg	308	default		false	false	false	data\ui\	data\ui\flags\hyrlborg	data\ui\flags\	data\ui\flags\	180.0	134.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	danelaw_boroughs		128.0	128.0	128.0	0	false	false	285	285	You are attacking Hylrborg	You are defending against Hylrborg		PBS_PARAMETER_UNUSED	true	180.0	134.0	74.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_anglo_viking	vo_factions_great_viking_army	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_iarmuma	2041791435	vik_sub_cult_irish	playable	Iarmuma	Iarmuma	285	default		false	false	false	data\ui\	data\ui\flags\iarmuma	data\ui\flags\	data\ui\flags\	252.0	239.0	205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Iarmuma	You are defending against Iarmuma		PBS_PARAMETER_UNUSED	true	252.0	239.0	205.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_jorvik	2041791165	vik_sub_cult_viking	playable	Jorvik	Jorvik	267	default		false	false	false	data\ui\	data\ui\flags\jorvik	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	bandits		128.0	128.0	128.0	0	false	false	285	285	You are attacking Jorvik	You are defending against Jorvik		PBS_PARAMETER_UNUSED	true	169.0	172.0	160.0	500	false	false	true	vik_mp_viking		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_laigin	2041791258	vik_sub_cult_irish	playable	Laigin	Laigin	285	default		false	false	false	data\ui\	data\ui\flags\laigen	data\ui\flags\	data\ui\flags\	142.0	44.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Laigin	You are defending against Laigin		PBS_PARAMETER_UNUSED	true	142.0	61.0	53.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_ledeborg	2041791106	vik_sub_cult_anglo_viking	playable	Ledeborg	Ledeborg	308	default		false	false	false	data\ui\	data\ui\flags\ledeborg	data\ui\flags\	data\ui\flags\	130.0	126.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	danelaw_boroughs		128.0	128.0	128.0	0	false	false	285	285	You are attacking Ledeborg	You are defending against Ledeborg		PBS_PARAMETER_UNUSED	true	130.0	126.0	114.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_anglo_viking	vo_factions_great_viking_army	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_mide	2041791231	vik_sub_cult_irish	playable	Mide	Mide	285	default		false	true	true	data\ui\	data\ui\flags\midhe	data\ui\flags\	data\ui\flags\	180.0	197.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Mide	You are defending against Mide		PBS_PARAMETER_UNUSED	true	199.0	206.0	213.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen1	vo_factions_gaelic_kingdoms
vik_fact_mierce	2041791113	vik_sub_cult_english	playable	Mierce	Mierce	267	default		false	true	true	data\ui\	data\ui\flags\miercna	data\ui\flags\	data\ui\flags\	31.0	125.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_mierce		128.0	128.0	128.0	0	false	false	285	285	You are attacking Mierce	You are defending against Mierce		PBS_PARAMETER_UNUSED	true	69.0	135.0	163.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_myrrborg	2041791286	vik_sub_cult_viking_gael	playable	Myrrborg	Myrrborg	291	default		false	false	false	data\ui\	data\ui\flags\myrrborg	data\ui\flags\	data\ui\flags\	86.0	107.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	austmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Myrrborg	You are defending against Myrrborg		PBS_PARAMETER_UNUSED	true	86.0	107.0	88.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_nordmann	2041791388	vik_sub_cult_viking	playable	Nordmann	Nordmann	291	default		false	false	false	data\ui\	data\ui\flags\nordmann	data\ui\flags\	data\ui\flags\	88.0	65.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	norse_raiders		128.0	128.0	128.0	0	false	false	285	285	You are attacking Nordmann	You are defending against Nordmann		PBS_PARAMETER_UNUSED	true	86.0	67.0	53.0	500	false	false	true	vik_mp_viking		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_normaunds	2041791397	vik_sub_cult_viking	playable	Normaunds	Normaund	300	default		false	true	true	data\ui\	data\ui\flags\normaunds	data\ui\flags\	data\ui\flags\	200.0	91.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	norman_invaders		128.0	128.0	128.0	0	false	false	285	285	You are attacking Normaunds	You are defending against Normaunds		PBS_PARAMETER_UNUSED	true	125.0	130.0	134.0	500	false	false	true	vik_mp_viking		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_norse	2041791411	vik_sub_cult_viking	playable	Norse	Norse	291	default		false	true	true	data\ui\	data\ui\flags\norse	data\ui\flags\	data\ui\flags\	125.0	130.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	norse_invaders		128.0	128.0	128.0	0	false	false	285	285	You are attacking Norse	You are defending against Norse		PBS_PARAMETER_UNUSED	true	125.0	130.0	134.0	500	false	false	true	vik_mp_viking		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_northleode	2041791422	vik_sub_cult_english	playable	Northleode	Northleode	267	default		false	true	false	data\ui\	data\ui\flags\northsexa	data\ui\flags\	data\ui\flags\	241.0	177.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_northleode		128.0	128.0	128.0	0	false	false	285	285	You are attacking the Northleode	You are defending against the Northleode		PBS_PARAMETER_UNUSED	true	241.0	186.0	75.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_northleode_usurpers	2041791539	vik_sub_cult_english	playable	Northleode Usurpers	Northleode	267	default		false	false	false	data\ui\	data\ui\flags\northleode_usurpers	data\ui\flags\	data\ui\flags\	94.0	57.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_northleode		128.0	128.0	128.0	0	false	false	267	267	You are attacking Northleode Usurpers	You are defending against Northleode Usurpers		PBS_PARAMETER_UNUSED	true	94.0	57.0	31.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen1	vo_factions_anglo_saxons
vik_fact_northymbre	2041791155	vik_sub_cult_anglo_viking	playable	Northymbre	Northymbre	308	default		false	true	true	data\ui\	data\ui\flags\northymbra	data\ui\flags\	data\ui\flags\	189.0	96.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_northymbre		128.0	128.0	128.0	0	false	false	285	285	You are attacking Northymbre	You are defending against Northymbre		PBS_PARAMETER_UNUSED	true	187.0	100.0	109.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen1	vo_factions_viking_sea_kings
vik_fact_orkneyar	2041791202	vik_sub_cult_viking_gael	playable	Orkneyar	Orkneyar	291	default		false	false	false	data\ui\	data\ui\flags\orkneyar	data\ui\flags\	data\ui\flags\	197.0	110.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nordmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Orkneyar	You are defending against Orkneyar		PBS_PARAMETER_UNUSED	true	193.0	102.0	101.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_osraige	2041791269	vik_sub_cult_irish	playable	Osraige	Osraige	285	default		false	false	false	data\ui\	data\ui\flags\osraighi	data\ui\flags\	data\ui\flags\	251.0	213.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Osraige	You are defending against Osraige		PBS_PARAMETER_UNUSED	true	251.0	213.0	114.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_powis	2041791140	vik_sub_cult_welsh	playable	Powis	Powis	275	default		false	false	false	data\ui\	data\ui\flags\powis	data\ui\flags\	data\ui\flags\	244.0	186.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	welsh		128.0	128.0	128.0	0	false	false	285	285	You are attacking Powis	You are defending against Powis		PBS_PARAMETER_UNUSED	true	244.0	198.0	89.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_rebels_english	2041791364	vik_sub_cult_viking_gael	playable	Foreign Warriors	Foreign Warriors	291	default		true	false	false	data\ui\	data\ui\flags\rebels_english	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	foreign_warriors		128.0	128.0	128.0	0	false	false	285	285	You are attacking Foreign Warriors	You are defending against Foreign Warriors		PBS_PARAMETER_UNUSED	true	91.0	91.0	91.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_rebels_irish	2041791381	vik_sub_cult_viking_gael	playable	Rebellious Slaves	Rebellious Slaves	285	default		true	false	false	data\ui\	data\ui\flags\rebels_irish	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	foreign_warriors_iri		128.0	128.0	128.0	0	false	false	285	285	You are attacking Rebellious Slaves	You are defending against Rebellious Slaves		PBS_PARAMETER_UNUSED	true	91.0	91.0	91.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_rebels_scottish	2041791374	vik_sub_cult_scots	playable	Scottish Rebels	Scottish Rebels	283	default		false	false	false	data\ui\	data\ui\flags\rebels_scottish	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	scottish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Scottish Rebels	You are defending against Scottish Rebels		PBS_PARAMETER_UNUSED	true	91.0	91.0	91.0	500	false	false	true	vik_mp_gael		vik_sub_cult_scots	vo_factions_gaelic_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_rebels_viking	2041791370	vik_sub_cult_viking_gael	playable	Viking Rebels	Viking Rebels	291	default		false	false	false	data\ui\	data\ui\flags\rebels_viking	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nordmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Viking Rebels	You are defending against Viking Rebels		PBS_PARAMETER_UNUSED	true	91.0	91.0	91.0	500	false	false	true	vik_mp_viking		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_rebels_welsh	2041791376	vik_sub_cult_welsh	playable	Welsh Rebels	Welsh Rebels	275	default		false	false	false	data\ui\	data\ui\flags\rebels_welsh	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	welsh		128.0	128.0	128.0	0	false	false	285	285	You are attacking Welsh Rebels	You are defending against Welsh Rebels		PBS_PARAMETER_UNUSED	true	91.0	91.0	91.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_seisilwig	2041791138	vik_sub_cult_welsh	playable	Seisilwig	Seisilwig	275	default		false	false	false	data\ui\	data\ui\flags\seisilwig	data\ui\flags\	data\ui\flags\	200.0	91.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	welsh		128.0	128.0	128.0	0	false	false	285	285	You are attacking Seisilwig	You are defending against Seisilwig		PBS_PARAMETER_UNUSED	true	200.0	91.0	68.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_seisilwig_usurpers	2041791529	vik_sub_cult_welsh	playable	Seisilwig Usurpers	Seisilwig	275	default		false	false	false	data\ui\	data\ui\flags\seisilwig_usurpers	data\ui\flags\	data\ui\flags\	212.0	170.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	welsh		128.0	128.0	128.0	0	false	false	275	275	You are attacking Seisilwig Usurpers	You are defending against Seisilwig Usurpers		PBS_PARAMETER_UNUSED	true	212.0	170.0	75.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_separatists_circenn	2041791333	vik_sub_cult_scots	playable	Circenn Usurpers	Circenn Usurpers	283	default		false	false	false	data\ui\	data\ui\flags\separatists_scoan	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	scottish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Circenn Usurpers	You are defending against Circenn Usurpers		PBS_PARAMETER_UNUSED	true	252.0	252.0	252.0	500	false	false	true	vik_mp_gael		vik_sub_cult_scots	vo_factions_gaelic_kingdoms	vo_actor_gen1	vo_factions_anglo_saxons
vik_fact_separatists_dyflin	2041791344	vik_sub_cult_viking_gael	playable	Dyflin Usurpers	Dyflin Usurpers	291	default		false	false	false	data\ui\	data\ui\flags\separatists_dyflin	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	austmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Dyflin Usurpers	You are defending against Dyflin Usurpers		PBS_PARAMETER_UNUSED	true	246.0	209.0	124.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_separatists_east_engle	2041791311	vik_sub_cult_anglo_viking	playable	East Engle Usurpers	East Engle Usurpers	308	default		false	false	false	data\ui\	data\ui\flags\separatists_east_angla	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_east_engle		128.0	128.0	128.0	0	false	false	285	285	You are attacking East Engle Usurpers	You are defending against East Engle Usurpers		PBS_PARAMETER_UNUSED	true	173.0	142.0	104.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_anglo_viking	vo_factions_great_viking_army	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_english	2041791347	vik_sub_cult_english	playable	English Usurpers	English Usurpers	267	default		false	false	false	data\ui\	data\ui\flags\separatists_english	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_northleode		128.0	128.0	128.0	0	false	false	285	285	You are attacking English Usurpers	You are defending against English Usurpers		PBS_PARAMETER_UNUSED	true	86.0	67.0	53.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_gwined	2041791322	vik_sub_cult_welsh	playable	Gwined Usurpers	Gwined Usurpers	275	default		false	false	false	data\ui\	data\ui\flags\separatists_gwined	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	welsh		128.0	128.0	128.0	0	false	false	285	285	You are attacking Gwined Usurpers	You are defending against Gwined Usurpers		PBS_PARAMETER_UNUSED	true	169.0	53.0	42.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen2	vo_factions_anglo_saxons
vik_fact_separatists_irish	2041791355	vik_sub_cult_irish	playable	Irish Usurpers	Irish Usurpers	285	default		false	false	false	data\ui\	data\ui\flags\separatists_irish	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Irish Usurpers	You are defending against Irish Usurpers		PBS_PARAMETER_UNUSED	true	120.0	158.0	99.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_mide	2041791300	vik_sub_cult_irish	playable	Mide Usurpers	Mide Usurpers	285	default		false	false	false	data\ui\	data\ui\flags\separatists_midhe	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	irish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Mide Usurpers	You are defending against Mide Usurpers		PBS_PARAMETER_UNUSED	true	86.0	67.0	53.0	500	false	false	true	vik_mp_gael		vik_sub_cult_irish	vo_factions_gaelic_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_mierce	2041791301	vik_sub_cult_english	playable	Mierce Usurpers	Mierce Usurpers	267	default		false	false	false	data\ui\	data\ui\flags\separatists_miercna	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_mierce		128.0	128.0	128.0	0	false	false	285	285	You are attacking Mierce Usurpers	You are defending against Mierce Usurpers		PBS_PARAMETER_UNUSED	true	194.0	211.0	225.0	500	false	false	true	vik_mp_english		vik_sub_cult_english	vo_factions_english_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_northymbre	2041791318	vik_sub_cult_anglo_viking	playable	Northymbre Usurpers	Northymbre Usurpers	308	default		false	false	false	data\ui\	data\ui\flags\separatists_northymbra	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vik_fact_northymbre		128.0	128.0	128.0	0	false	false	285	285	You are attacking Northymbre Usurpers	You are defending against Northymbre Usurpers		PBS_PARAMETER_UNUSED	true	231.0	238.0	230.0	500	false	false	true	vik_mp_danelaw		vik_sub_cult_anglo_viking	vo_factions_great_viking_army	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_scottish	2041791362	vik_sub_cult_scots	playable	Scottish Usurpers	Scottish Usurpers	283	default		false	false	false	data\ui\	data\ui\flags\separatists_scottish	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	scottish		128.0	128.0	128.0	0	false	false	285	285	You are attacking Scottish Usurpers	You are defending against Scottish Usurpers		PBS_PARAMETER_UNUSED	true	92.0	57.0	23.0	500	false	false	true	vik_mp_gael		vik_sub_cult_scots	vo_factions_gaelic_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_strat_clut	2041791326	vik_sub_cult_welsh	playable	Strat Clut Usurpers	Strat Clut Usurpers	275	default		false	false	false	data\ui\	data\ui\flags\separatists_strat_clut	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	welsh		128.0	128.0	128.0	0	false	false	285	285	You are attacking Strat Clut Usurpers	You are defending against Strat Clut Usurpers		PBS_PARAMETER_UNUSED	true	231.0	238.0	230.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_sudreyar	2041791343	vik_sub_cult_viking_gael	playable	Sudreyar Usurpers	Sudreyar Usurpers	291	default		false	false	false	data\ui\	data\ui\flags\separatists_sudreyar	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	austmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Sudreyar Usurpers	You are defending against Sudreyar Usurpers		PBS_PARAMETER_UNUSED	true	88.0	95.0	110.0	500	false	false	true	vik_mp_eastmen		vik_sub_cult_viking_gael	vo_factions_viking_sea_kings	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_viking	2041791348	vik_sub_cult_anglo_viking	playable	Danelaw Usurpers	Danelaw Usurpers	291	default		false	false	false	data\ui\	data\ui\flags\separatists_viking	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nordmenn_sea_kings		128.0	128.0	128.0	0	false	false	285	285	You are attacking Danelaw Usurpers	You are defending against Danelaw Usurpers		PBS_PARAMETER_UNUSED	true	87.0	67.0	53.0	500	false	false	true	vik_mp_viking		vik_sub_cult_viking	vo_factions_great_viking_army	vo_actor_gen3	vo_factions_anglo_saxons
vik_fact_separatists_welsh	2041791351	vik_sub_cult_welsh	playable	Welsh Usurpers	Welsh Usurpers	275	default		false	false	false	data\ui\	data\ui\flags\separatists_welsh	data\ui\flags\	data\ui\flags\	171.0	65.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	welsh		128.0	128.0	128.0	0	false	false	285	285	You are attacking Welsh Usurpers	You are defending against Welsh Usurpers		PBS_PARAMETER_UNUSED	true	52.0	125.0	52.0	500	false	false	true	vik_mp_welsh		vik_sub_cult_welsh	vo_factions_welsh_kingdoms	vo_actor_gen3	vo_factions_anglo_saxons
