character_skill_key	effect_key	level	effect_scope	value
vik_follower_scribe_dyflin	sw_stops_priest	2	character_to_character_own	1.0
vik_follower_scribe_dyflin	vik_general_attribute_command	2	general_to_character_own	1.0
vik_follower_scribe_sudreyar	sw_stops_priest	2	character_to_character_own	1.0
vik_follower_scribe_sudreyar	vik_general_attribute_command	2	general_to_character_own	1.0
vik_follower_siege_engineer_mide	sw_cooldown_endurance	2	general_to_character_own	-50.0
vik_follower_pillager	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_circenn	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_dyflin	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_east_engle	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_gwined	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_mide	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_mierce	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_northleode	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_northymbre	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_strat_clut	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_sudreyar	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_pillager_west_seaxe	vik_unit_enemy_morale	2	character_to_force_enemy_provincewide	-2.0
vik_follower_scribe	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_circenn	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_east_engle	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_gwined	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_mide	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_mierce	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_northleode	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_northymbre	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_strat_clut	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_scribe_west_seaxe	vik_general_attribute_governance	2	general_to_character_own	1.0
vik_follower_priest	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_west_seaxe	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_circenn	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_dyflin	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_east_engle	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_gwined	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_mide	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_mierce	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_northleode	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_strat_clut	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_northymbre	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_priest_sudreyar	vik_allegiance_priest	2	character_to_character_own	2.0
vik_follower_quartermaster	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_circenn	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_dyflin	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_gwined	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_mide	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_mierce	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_northleode	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_strat_clut	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_sudreyar	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster_west_seaxe	sw_supply_lines_general_effect	1	character_to_character_own	3.0
vik_follower_quartermaster	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_circenn	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_dyflin	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_gwined	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_mide	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_mierce	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_northleode	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_strat_clut	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_sudreyar	sw_supply_lines_duration	2	character_to_character_own	4.0
vik_follower_quartermaster_west_seaxe	sw_supply_lines_duration	2	character_to_character_own	4.0
