character_skill_key	effect_key	level	effect_scope	value
vik_general_back_passionate_gwined	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_passionate_mide	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_passionate_mierce	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_passionate_northymbre	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_passionate_strat_clut	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_passionate_sudreyar	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_passionate_west_seaxe	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_circenn	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_dyflin	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_east_engle	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_gwined	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_mide	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_mierce	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_northymbre	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_strat_clut	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_sudreyar	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_west_seaxe	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_spearmen_skill	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_circenn	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_dyflin	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_east_engle	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_gwined	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_mide	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_mierce	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_northymbre	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_strat_clut	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_sudreyar	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_west_seaxe	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_born_governor_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	3.0
vik_general_back_defender_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	3.0
vik_general_back_farmer_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	7.0
vik_general_back_fearless_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	4.0
vik_general_back_landowner_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	4.0
vik_general_back_melee_skill_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	3.0
vik_general_back_negotiator_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	4.0
vik_general_back_passionate_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	4.0
vik_general_back_pastor_northleode	vik_general_attribute_command_dummy	1	general_to_character_own	3.0
vik_general_back_spearmen_skill_northleode	vik_unit_spear_melee_skill_dummy	1	general_to_character_own	5.0
vik_general_back_born_governor_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	7.0
vik_general_back_defender_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	4.0
vik_general_back_farmer_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	3.0
vik_general_back_fearless_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	3.0
vik_general_back_landowner_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	3.0
vik_general_back_melee_skill_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	2.0
vik_general_back_negotiator_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	4.0
vik_general_back_passionate_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	3.0
vik_general_back_pastor_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	5.0
vik_general_back_spearmen_skill_northleode	vik_general_attribute_governance_dummy	1	general_to_character_own	3.0
vik_general_back_born_governor_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	2.0
vik_general_back_defender_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	4.0
vik_general_back_farmer_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	2.0
vik_general_back_fearless_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	4.0
vik_general_back_landowner_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	4.0
vik_general_back_melee_skill_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	7.0
vik_general_back_negotiator_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
vik_general_back_passionate_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_pastor_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	5.0
vik_general_back_spearmen_skill_northleode	vik_general_attribute_zeal_dummy	1	general_to_character_own	3.0
